"","Y_1996","Y_1998","Y_2000","Y_2002","Y_2003","Y_2004","Y_2005","Y_2006","Y_2007","Y_2008","Y_2009","Y_2010","Y_2011","Y_2012","Y_2013","Y_2014","Y_2015","Y_2016","Y_2017","Y_2018","Y_2019","Y_2020","Y_2021","country","code"
"156","0.70791381597518921","0.78855520486831665","0.69500142335891724","0.38151362538337708","0.40154579281806946","0.10603582859039307","0.24751865863800049","0.25655055046081543","0.28381398320198059","0.45276749134063721","0.43509984016418457","0.51373672485351563","0.56247568130493164","0.65975362062454224","0.64588093757629395","0.68220943212509155","0.72647780179977417","0.79195332527160645","0.73061895370483398","0.65159928798675537","0.63883358240127563","0.64501631259918213","0.57201039791107178","Poland","POL"
"157","0.42165100574493408","0.43197420239448547","0.86153757572174072","1.3107438087463379","1.3327895402908325","1.2595952749252319","1.2696630954742432","0.50699156522750854","0.40573835372924805","0.40787559747695923","0.4834972620010376","0.47234460711479187","0.43161860108375549","0.53309798240661621","0.46635910868644714","0.45675525069236755","8.1544898450374603E-2","2.9041329398751259E-2","0.13328741490840912","3.5833023488521576E-2","9.2108212411403656E-3","1.2312412261962891E-2","0.40049853920936584","Puerto Rico","PRI"
"158","-1.2843465805053711","-1.2486945390701294","-1.3029065132141113","-1.0266625881195068","-1.4315578937530518","-1.3858449459075928","-1.2844644784927368","-1.4435168504714966","-1.5439600944519043","-1.5184663534164429","-1.2890808582305908","-1.2831965684890747","-1.3176635503768921","-1.2870285511016846","-1.2910332679748535","-1.3040897846221924","-1.254368782043457","-1.4465562105178833","-1.4862620830535889","-1.5709377527236938","-1.5939404964447021","-1.6856027841567993","-1.6050671339035034","Korea, Dem. Rep.","PRK"
"159","1.3715448379516602","1.2527041435241699","1.1482665538787842","1.2180200815200806","1.1191023588180542","1.1256669759750366","1.0618783235549927","1.0092357397079468","1.028802752494812","1.0592302083969116","1.085582971572876","1.0626635551452637","1.0812516212463379","0.9554477334022522","0.91223609447479248","0.90968203544616699","0.92533516883850098","0.89220231771469116","0.8540949821472168","0.83546590805053711","0.77447491884231567","0.74762964248657227","0.76855564117431641","Portugal","PRT"
"160","-1.1660146713256836","-1.3264293670654297","-1.3737022876739502","-1.3650684356689453","-1.4368388652801514","-1.4264628887176514","-1.3558330535888672","-1.1615312099456787","-1.2110357284545898","-0.97969353199005127","-0.78895050287246704","-0.70759338140487671","-0.69563573598861694","-0.85060280561447144","-1.0477780103683472","-1.0106920003890991","-0.9986308217048645","-0.74289029836654663","-0.73010545969009399","-0.85095244646072388","-0.87511730194091797","-0.8380504846572876","-1.0071554183959961","Paraguay","PRY"
"161","-4.5595765113830566E-2","0.47464266419410706","0.50615280866622925","0.6588253378868103","0.50749337673187256","0.50427061319351196","0.70509093999862671","0.92312324047088623","0.67067450284957886","0.93235903978347778","1.558678150177002","1.4000474214553833","1.0011098384857178","1.053043007850647","1.1036708354949951","0.9838252067565918","0.88796955347061157","0.89516270160675049","0.72939854860305786","0.72070348262786865","0.84547877311706543","0.78047627210617065","0.80612516403198242","Qatar","QAT"
"162",NA,NA,NA,NA,NA,"0.97870510816574097","0.78930914402008057","0.77558714151382446","0.78496658802032471","0.79716533422470093","0.83261555433273315","0.81526482105255127","0.79137200117111206","0.77997100353240967","0.77830171585083008","0.63489776849746704","0.62862086296081543","0.63505226373672485","0.63938063383102417","0.62748426198959351","0.62128621339797974","0.67526835203170776","0.68094277381896973","Réunion","REU"
"163","-0.44604268670082092","-0.64980661869049072","-0.51061975955963135","-0.44071319699287415","-0.41066989302635193","-0.32250183820724487","-0.26054301857948303","-0.2091585099697113","-0.23033078014850616","-0.18621614575386047","-0.30980047583580017","-0.35239461064338684","-0.3334985077381134","-0.38144347071647644","-0.30076217651367188","-0.2238764762878418","-0.14383499324321747","-0.15244796872138977","-0.11516448855400085","-0.20244713127613068","-0.21328955888748169","-7.4919618666172028E-2","-3.7915125489234924E-2","Romania","ROM"
"164","-1.0533416271209717","-0.95437353849411011","-0.94341403245925903","-0.95484822988510132","-0.78309172391891479","-0.82562649250030518","-0.84712082147598267","-0.94084775447845459","-1.0175808668136597","-1.1252286434173584","-1.1413068771362305","-1.0992147922515869","-1.0743768215179443","-1.0515716075897217","-1.020386815071106","-0.91852521896362305","-0.95224279165267944","-0.81759309768676758","-0.89389538764953613","-0.84847086668014526","-0.80216348171234131","-0.90942603349685669","-0.90047371387481689","Russian Federation","RUS"
"165","-0.7451399564743042","-0.72986114025115967","-0.7336045503616333","-0.71606552600860596","-0.58858776092529297","-0.41259154677391052","-0.6291663646697998","-0.20552518963813782","7.0677683688700199E-3","0.10879288613796234","0.10843896120786667","0.36516964435577393","0.36267229914665222","0.55988013744354248","0.62512743473052979","0.77630048990249634","0.61509716510772705","0.63585901260375977","0.63156008720397949","0.56493240594863892","0.54918038845062256","0.55383491516113281","0.59922045469284058","Rwanda","RWA"
"166","-2.6595130562782288E-2","-1.9418101757764816E-2","-4.2195025831460953E-2","-7.0856519043445587E-2","-0.10321895033121109","-0.23848597705364227","0.21868662536144257","0.30415141582489014","0.30298313498497009","0.25991249084472656","0.15378965437412262","0.1694781631231308","0.12943544983863831","0.14126637578010559","0.18073393404483795","0.35895350575447083","0.32909595966339111","0.336210697889328","0.6876521110534668","0.67459404468536377","0.68155622482299805","0.74394232034683228","0.62592583894729614","Samoa","WSM"
"167","-0.16330333054065704","-0.26350909471511841","-0.19514568150043488","0.1822216659784317","-0.16767919063568115","-0.29783591628074646","-0.1035243421792984","-0.19539995491504669","-0.16947351396083832","-1.4675687998533249E-2","-2.055271714925766E-2","3.695528581738472E-2","-0.31252807378768921","-4.567829892039299E-2","-2.7216318994760513E-2","8.185538649559021E-2","4.7485377639532089E-2","0.22498473525047302","0.35922670364379883","0.35542699694633484","0.2708713710308075","0.26508709788322449","0.30692571401596069","Saudi Arabia","SAU"
"168","-1.2400064468383789","-1.1197947263717651","-1.0188847780227661","-1.035822868347168","-1.1700581312179565","-1.2469025850296021","-1.3876411914825439","-1.1912827491760254","-1.3298110961914063","-1.4275138378143311","-1.15030837059021","-1.1966607570648193","-1.2046254873275757","-1.5033767223358154","-1.4888229370117188","-1.4626412391662598","-1.4830540418624878","-1.5460546016693115","-1.5452015399932861","-1.4394975900650024","-1.4152524471282959","-1.4274635314941406","-1.2896872758865356","Sudan","SDN"
"169","-0.14271469414234161","-0.12264680862426758","-9.4585537910461426E-2","0.247913658618927","-0.14130681753158569","2.3222394287586212E-2","-3.537566214799881E-2","-0.37309429049491882","-0.51429945230484009","-0.50015968084335327","-0.4900490939617157","-0.64138609170913696","-0.50372922420501709","-0.25842273235321045","-0.1888672262430191","5.8830507099628448E-2","5.5391117930412292E-2","-1.3918941840529442E-4","-8.8505774736404419E-2","-2.2089596837759018E-2","1.0635717771947384E-2","7.891438901424408E-3","5.8420013636350632E-2","Senegal","SEN"
"170","2.1074337959289551","2.057286262512207","2.1398730278015137","2.2627336978912354","2.1691677570343018","2.3011457920074463","2.1560981273651123","2.1749172210693359","2.2312123775482178","2.2316179275512695","2.2067203521728516","2.1713628768920898","2.1029970645904541","2.1157081127166748","2.0705025196075439","2.0675637722015381","2.0908441543579102","2.083024263381958","2.1294841766357422","2.1706435680389404","2.156531810760498","2.1497471332550049","2.1715395450592041","Singapore","SGP"
"171","0.34078207612037659","0.36192277073860168","0.17756246030330658","0.18245002627372742","0.21431168913841248","-6.5690726041793823E-2","8.7780945003032684E-2","-0.20277109742164612","-0.37489053606987","-0.35425525903701782","-0.28159967064857483","-0.3392280638217926","-0.34625163674354553","-0.35746526718139648","-0.40027511119842529","-0.26655760407447815","-0.3437633216381073","-0.34016948938369751","0.10201491415500641","-1.2885332107543945E-2","-2.6252429932355881E-2","9.0953662991523743E-2","-0.14097841084003448","Solomon Islands","SLB"
"172","-0.75647437572479248","-0.724983811378479","-0.73680198192596436","-0.78945863246917725","-0.89278304576873779","-0.88141262531280518","-1.0854916572570801","-1.0261456966400146","-0.91934031248092651","-0.97887468338012695","-0.94229114055633545","-0.78079158067703247","-0.86004179716110229","-0.95740044116973877","-0.91197144985198975","-0.94812119007110596","-0.79608249664306641","-0.81800609827041626","-0.56801635026931763","-0.48921704292297363","-0.44548454880714417","-0.37105265259742737","-0.43121495842933655","Sierra Leone","SLE"
"173","-0.86527752876281738","-0.89071714878082275","-0.74544405937194824","-0.8131452202796936","-0.41679361462593079","-0.48067206144332886","-0.50867372751235962","-0.33591833710670471","-0.42306217551231384","-0.41101357340812683","-0.23022788763046265","-0.25860938429832458","-0.24780641496181488","-0.41251277923583984","-0.3490389883518219","-0.37478074431419373","-0.4240863025188446","-0.53440165519714355","-0.51154989004135132","-0.56458806991577148","-0.51704823970794678","-0.55621814727783203","-0.53264683485031128","El Salvador","SLV"
"174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Marino","SMR"
"175","-1.2738320827484131","-1.1692898273468018","-1.2315355539321899","-1.0329306125640869","-1.4659100770950317","-1.8030351400375366","-1.6831121444702148","-1.7249206304550171","-1.7395511865615845","-1.8487343788146973","-1.701694130897522","-1.7260973453521729","-1.7154120206832886","-1.5965890884399414","-1.5830836296081543","-1.6630871295928955","-1.6250725984573364","-1.6770498752593994","-1.6945570707321167","-1.7698016166687012","-1.7090725898742676","-1.6706721782684326","-1.778052806854248","Somalia","SOM"
"176","0.40166717767715454","0.4015059769153595","0.34606426954269409","0.23732808232307434","-0.10942509770393372","-0.46326711773872375","-0.54105979204177856","-0.27405703067779541","-0.28833699226379395","-0.29306641221046448","-0.18456552922725677","-0.23791143298149109","-0.18266685307025909","-0.17232139408588409","-0.17133530974388123","1.3321332633495331E-2","-4.196428507566452E-2","-5.7104509323835373E-2","0.18001163005828857","0.1817944347858429","0.16053599119186401","0.14483329653739929","0.25798362493515015","São Tomé and Principe","STP"
"177","0.1856471449136734","0.25451382994651794","0.45476135611534119","0.26161402463912964","0.30602085590362549","0.26275947690010071","0.21634037792682648","-0.10357546806335449","-1.2143856845796108E-2","-2.726607583463192E-2","-0.26027378439903259","-0.33270210027694702","-0.28488451242446899","-0.34078812599182129","-0.28205105662345886","-0.44919925928115845","-0.244158536195755","-0.30964899063110352","-0.17908154428005219","-0.21587593853473663","-0.3972969651222229","-0.43851307034492493","-0.39651745557785034","Suriname","SUR"
"178","0.21805427968502045","5.7989168912172318E-2","0.22305446863174438","-5.0633929669857025E-2","0.28068524599075317","0.33702123165130615","0.45142069458961487","0.37525695562362671","0.29664599895477295","0.31219914555549622","0.26556965708732605","0.24816529452800751","0.2296358048915863","6.928049772977829E-2","4.9156777560710907E-2","0.12227144092321396","0.13830076158046722","0.18029552698135376","0.12535473704338074","0.25685244798660278","0.21370042860507965","0.44105237722396851","0.23520542681217194","Slovak Republic","SVK"
"179","1.1141878366470337","1.1627748012542725","0.82723540067672729","0.77391314506530762","0.89858651161193848","1.0157959461212158","0.90210366249084473","1.026472806930542","1.0099954605102539","0.93939745426177979","1.0515179634094238","0.91739135980606079","0.94171947240829468","0.83215898275375366","0.72227632999420166","0.7218443751335144","0.76933008432388306","0.81733709573745728","0.80932950973510742","0.86581921577453613","0.91828233003616333","0.80391061305999756","0.71923094987869263","Slovenia","SVN"
"180","2.1739861965179443","2.1693036556243896","2.2258279323577881","2.2003974914550781","2.1478836536407471","2.1326475143432617","2.0127975940704346","2.1863234043121338","2.2339756488800049","2.2114107608795166","2.2426955699920654","2.2197258472442627","2.1680364608764648","2.2771205902099609","2.2393002510070801","2.1110429763793945","2.1859409809112549","2.1474025249481201","2.1407873630523682","2.1451568603515625","2.1282210350036621","2.1258671283721924","2.1303448677062988","Sweden","SWE"
"181","3.7314087152481079E-2","5.4523780941963196E-2","-4.510778933763504E-2","-6.0139928013086319E-2","-7.3139861226081848E-2","-0.24253037571907043","-0.27553227543830872","-4.4868890196084976E-2","-4.5250147581100464E-2","3.635818138718605E-2","-1.1176921427249908E-2","-4.1857969015836716E-2","-0.18412667512893677","-0.2244299054145813","-0.22833925485610962","-0.25666648149490356","-0.1876017153263092","-0.2036692202091217","-4.4149626046419144E-2","-0.20599877834320068","-0.28104093670845032","-0.25007158517837524","-0.65057039260864258","Eswatini","SWZ"
"182","0.54595154523849487","0.57070815563201904","0.59229052066802979","0.69471484422683716","0.79148763418197632","0.54931682348251343","0.37425494194030762","0.33442899584770203","0.3362773060798645","0.56279891729354858","0.57569128274917603","0.60019767284393311","0.60602420568466187","0.57994329929351807","0.60091620683670044","0.57794135808944702","1.1816366910934448","1.1438636779785156","0.88851791620254517","0.8946337103843689","1.2110954523086548","1.4202432632446289","1.6333523988723755","Seychelles","SYC"
"183","-0.88117623329162598","-0.91468954086303711","-1.0095326900482178","-0.39979687333106995","-0.80188626050949097","-0.8294377326965332","-0.85275167226791382","-0.94982779026031494","-1.00992751121521","-1.0707498788833618","-1.0509048700332642","-1.1024864912033081","-1.1007379293441772","-1.2193667888641357","-1.2652685642242432","-1.5600171089172363","-1.5525449514389038","-1.5788519382476807","-1.5681332349777222","-1.6315066814422607","-1.6931779384613037","-1.7181966304779053","-1.7819228172302246","Syrian Arab Republic","SYR"
"184","-1.380423903465271","-1.3366087675094604","-1.3250138759613037","-1.270305871963501","-1.465013861656189","-1.4483457803726196","-1.53199303150177","-1.3610093593597412","-1.3889925479888916","-1.5341894626617432","-1.412184476852417","-1.3942385911941528","-1.3551608324050903","-1.3309965133666992","-1.3701082468032837","-1.329005241394043","-1.3536463975906372","-1.4846329689025879","-1.4338713884353638","-1.3859620094299316","-1.4007775783538818","-1.4058467149734497","-1.4777220487594604","Chad","TCD"
"185","-0.84262079000473022","-0.83144760131835938","-0.75189882516860962","-0.75806957483291626","-0.90223872661590576","-0.94399440288543701","-0.87377125024795532","-1.0496068000793457","-0.99727338552474976","-0.97575753927230835","-1.0323096513748169","-0.96742308139801025","-1.026531457901001","-1.0077183246612549","-1.0346916913986206","-0.8999132513999939","-0.73390990495681763","-0.68836832046508789","-0.71241587400436401","-0.72772979736328125","-0.72555810213088989","-0.70752471685409546","-0.66800254583358765","Togo","TGO"
"186","-0.36119204759597778","-0.14103570580482483","-0.2301744669675827","-0.33884835243225098","-0.19602355360984802","-0.24613223969936371","-0.20643283426761627","-0.41343030333518982","-0.40017232298851013","-0.44062724709510803","-0.33201327919960022","-0.3603394627571106","-0.35324403643608093","-0.39740407466888428","-0.37247639894485474","-0.48051998019218445","-0.53245413303375244","-0.42873278260231018","-0.42254304885864258","-0.43540918827056885","-0.45020294189453125","-0.46167939901351929","-0.45705693960189819","Thailand","THA"
"187","-1.2730326652526855","-1.2523605823516846","-1.2658679485321045","-1.1749712228775024","-1.1477460861206055","-1.3192098140716553","-1.1760474443435669","-1.0428322553634644","-1.0409692525863647","-1.1869305372238159","-1.2217692136764526","-1.297203540802002","-1.23177170753479","-1.280341625213623","-1.2873308658599854","-1.1320503950119019","-1.1235862970352173","-1.1480921506881714","-1.328737735748291","-1.4099688529968262","-1.3300418853759766","-1.3278555870056152","-1.3382151126861572","Tajikistan","TJK"
"188","-1.0214934349060059","-1.0687339305877686","-1.0771375894546509","-1.0542728900909424","-1.0151318311691284","-1.2705206871032715","-1.3477623462677002","-1.399203896522522","-1.4057381153106689","-1.3983315229415894","-1.4322226047515869","-1.4357763528823853","-1.4459813833236694","-1.3146898746490479","-1.2853617668151855","-1.1771111488342285","-1.2041970491409302","-1.3768289089202881","-1.348996639251709","-1.3623788356781006","-1.376064658164978","-1.4138695001602173","-1.4195034503936768","Turkmenistan","TKM"
"189",NA,NA,NA,"-0.22204023599624634","-0.24959480762481689","-0.33504128456115723","-0.56969243288040161","-0.59867334365844727","-0.64896577596664429","-0.65031909942626953","-0.80356651544570923","-0.75467628240585327","-0.8240165114402771","-0.74389296770095825","-0.69394350051879883","-0.52952289581298828","-0.54216015338897705","-0.52685225009918213","-0.5498853325843811","-0.48274710774421692","-0.37899178266525269","-0.31860694289207458","-5.2512504160404205E-2","Timor-Leste","TMP"
"190",NA,NA,NA,NA,NA,"8.9219316840171814E-2","-1.3534936904907227","-1.3776332139968872","-1.0554817914962769","-0.67946714162826538","-0.67643094062805176","-0.3030763566493988","-0.32060438394546509","-0.2987951934337616","-0.25910797715187073","-0.27302438020706177","-0.41350868344306946","-0.39407357573509216","-0.13321126997470856","-3.5605058073997498E-2","-0.29529404640197754","-0.30744203925132751","-0.38443440198898315","Tonga","TON"
"191","0.90122628211975098","0.66180038452148438","0.34501621127128601","3.1297929584980011E-2","6.0597170144319534E-2","-1.8941577523946762E-2","1.9653329625725746E-2","-0.1251683235168457","-4.8839669674634933E-2","-7.8856147825717926E-2","-5.4062210023403168E-2","-0.20810137689113617","-0.13505049049854279","-0.18237949907779694","-0.25277015566825867","-0.46440914273262024","-0.33945295214653015","-0.27839547395706177","-0.36934500932693481","-0.35591906309127808","-0.23362584412097931","-0.13770675659179688","-0.27776047587394714","Trinidad and Tobago","TTO"
